discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name,country_code,country_3_letter_code
Rowing,sydney-2000,double sculls 2x women,Women,BRONZE,GameTeam,Lithuania team,https://olympics.com/en/athletes/birute-sakickiene,Birute SAKICKIENE,Lithuania,LT,LTU
Rowing,sydney-2000,double sculls 2x women,Women,BRONZE,GameTeam,Lithuania team,https://olympics.com/en/athletes/kristina-poplavskaja,Kristina POPLAVSKAJA,Lithuania,LT,LTU
Synchronized Swimming,sydney-2000,duet women,Women,GOLD,GameTeam,Russian Federation team,https://olympics.com/en/athletes/olga-brusnikina,Olga BRUSNIKINA,Russian Federation,RU,RUS
Synchronized Swimming,sydney-2000,duet women,Women,SILVER,GameTeam,Japan team,https://olympics.com/en/athletes/miya-tachibana,Miya TACHIBANA,Japan,JP,JPN
Synchronized Swimming,sydney-2000,duet women,Women,SILVER,GameTeam,Japan team,https://olympics.com/en/athletes/miho-takeda,Miho TAKEDA,Japan,JP,JPN
Synchronized Swimming,sydney-2000,duet women,Women,BRONZE,GameTeam,France team,https://olympics.com/en/athletes/virginie-dedieu,Virginie DEDIEU,France,FR,FRA
Synchronized Swimming,sydney-2000,duet women,Women,BRONZE,GameTeam,France team,https://olympics.com/en/athletes/myriam-lignot,Myriam LIGNOT,France,FR,FRA
Sailing,sydney-2000,Tornado - Multihull mixed,Open,GOLD,GameTeam,Austria team,https://olympics.com/en/athletes/roman-hagara,Roman HAGARA,Austria,AT,AUT
Sailing,sydney-2000,Tornado - Multihull mixed,Open,GOLD,GameTeam,Austria team,https://olympics.com/en/athletes/hans-peter-steinacher,Hans Peter STEINACHER,Austria,AT,AUT
Sailing,sydney-2000,Tornado - Multihull mixed,Open,SILVER,GameTeam,Australia team,https://olympics.com/en/athletes/darren-bundock,Darren BUNDOCK,Australia,AU,AUS
Sailing,sydney-2000,Tornado - Multihull mixed,Open,SILVER,GameTeam,Australia team,https://olympics.com/en/athletes/john-forbes,John FORBES,Australia,AU,AUS
Sailing,sydney-2000,Tornado - Multihull mixed,Open,BRONZE,GameTeam,Germany team,https://olympics.com/en/athletes/roland-gaebler,Roland GAEBLER,Germany,DE,GER
Sailing,sydney-2000,Tornado - Multihull mixed,Open,BRONZE,GameTeam,Germany team,https://olympics.com/en/athletes/rene-schwall,Rene SCHWALL,Germany,DE,GER
Sailing,sydney-2000,470 - Two Person Dinghy women,Women,GOLD,GameTeam,Australia team,https://olympics.com/en/athletes/jennifer-margaret-armstrong,Jennifer Margaret ARMSTRONG,Australia,AU,AUS
Sailing,sydney-2000,470 - Two Person Dinghy women,Women,GOLD,GameTeam,Australia team,https://olympics.com/en/athletes/belinda-stowell,Belinda STOWELL,Australia,AU,AUS
Sailing,sydney-2000,470 - Two Person Dinghy women,Women,SILVER,GameTeam,United States team,https://olympics.com/en/athletes/jennifer-isler,Jennifer ISLER,United States of America,US,USA
Sailing,sydney-2000,470 - Two Person Dinghy women,Women,SILVER,GameTeam,United States team,https://olympics.com/en/athletes/sarah-glaser,Sarah GLASER,United States of America,US,USA
Sailing,sydney-2000,470 - Two Person Dinghy women,Women,BRONZE,GameTeam,Ukraine team,https://olympics.com/en/athletes/ruslana-taran,Ruslana TARAN,Ukraine,UA,UKR
Sailing,sydney-2000,470 - Two Person Dinghy women,Women,BRONZE,GameTeam,Ukraine team,https://olympics.com/en/athletes/olena-pakholchik,Olena PAKHOLCHIK,Ukraine,UA,UKR
Sailing,sydney-2000,49er - Skiff mixed,Open,GOLD,GameTeam,Finland team,https://olympics.com/en/athletes/thomas-johanson,Thomas JOHANSON,Finland,FI,FIN
Sailing,sydney-2000,49er - Skiff mixed,Open,GOLD,GameTeam,Finland team,https://olympics.com/en/athletes/jyrki-jarvi,Jyrki JARVI,Finland,FI,FIN
Sailing,sydney-2000,49er - Skiff mixed,Open,SILVER,GameTeam,Great Britain team,https://olympics.com/en/athletes/ian-barker,Ian BARKER,Great Britain,GB,GBR
Sailing,sydney-2000,49er - Skiff mixed,Open,SILVER,GameTeam,Great Britain team,https://olympics.com/en/athletes/simon-hiscocks,Simon HISCOCKS,Great Britain,GB,GBR
Sailing,sydney-2000,49er - Skiff mixed,Open,BRONZE,GameTeam,United States team,https://olympics.com/en/athletes/jonathan-dunn-mckee,Jonathan Dunn MCKEE,United States of America,US,USA
Sailing,sydney-2000,49er - Skiff mixed,Open,BRONZE,GameTeam,United States team,https://olympics.com/en/athletes/charles-mckee,Charles MCKEE,United States of America,US,USA
Sailing,sydney-2000,470 - Two Person Dinghy men,Men,GOLD,GameTeam,Australia team,https://olympics.com/en/athletes/tom-king,Tom KING,Australia,AU,AUS
Sailing,sydney-2000,470 - Two Person Dinghy men,Men,GOLD,GameTeam,Australia team,https://olympics.com/en/athletes/mark-turnbull,Mark TURNBULL,Australia,AU,AUS
Sailing,sydney-2000,470 - Two Person Dinghy men,Men,SILVER,GameTeam,United States team,https://olympics.com/en/athletes/paul-foerster,Paul FOERSTER,United States of America,US,USA
Sailing,sydney-2000,470 - Two Person Dinghy men,Men,SILVER,GameTeam,United States team,https://olympics.com/en/athletes/robert-merrick,Robert MERRICK,United States of America,US,USA
Sailing,sydney-2000,470 - Two Person Dinghy men,Men,BRONZE,GameTeam,Argentina team,https://olympics.com/en/athletes/javier-conte,Javier CONTE,Argentina,AR,ARG
Sailing,sydney-2000,470 - Two Person Dinghy men,Men,BRONZE,GameTeam,Argentina team,https://olympics.com/en/athletes/juan-maria-de-la-fuente,Juan Maria DE LA FUENTE,Argentina,AR,ARG
Sailing,sydney-2000,twoperson keelboat open Star mixed,Open,GOLD,GameTeam,United States team,https://olympics.com/en/athletes/mark-jeffrey-reynolds,Mark Jeffrey REYNOLDS,United States of America,US,USA
Sailing,sydney-2000,twoperson keelboat open Star mixed,Open,GOLD,GameTeam,United States team,https://olympics.com/en/athletes/magnus-liljedahl,Magnus LILJEDAHL,United States of America,US,USA
Sailing,sydney-2000,twoperson keelboat open Star mixed,Open,SILVER,GameTeam,Great Britain team,https://olympics.com/en/athletes/ian-walker,Ian WALKER,Great Britain,GB,GBR
Sailing,sydney-2000,twoperson keelboat open Star mixed,Open,SILVER,GameTeam,Great Britain team,https://olympics.com/en/athletes/mark-covell,Mark COVELL,Great Britain,GB,GBR
Sailing,sydney-2000,twoperson keelboat open Star mixed,Open,BRONZE,GameTeam,Brazil team,https://olympics.com/en/athletes/torben-grael,Torben GRAEL,Brazil,BR,BRA
Sailing,sydney-2000,twoperson keelboat open Star mixed,Open,BRONZE,GameTeam,Brazil team,https://olympics.com/en/athletes/marcelo-ferreira,Marcelo FERREIRA,Brazil,BR,BRA
Tennis,sydney-2000,doubles men,Men,GOLD,GameTeam,Canada team,https://olympics.com/en/athletes/sebastien-lareau,Sebastien LAREAU,Canada,CA,CAN
Tennis,sydney-2000,doubles men,Men,GOLD,GameTeam,Canada team,https://olympics.com/en/athletes/daniel-nestor,Daniel NESTOR,Canada,CA,CAN
Tennis,sydney-2000,doubles men,Men,SILVER,GameTeam,Australia team,https://olympics.com/en/athletes/todd-woodbridge,Todd WOODBRIDGE,Australia,AU,AUS
Tennis,sydney-2000,doubles men,Men,SILVER,GameTeam,Australia team,https://olympics.com/en/athletes/mark-woodforde,Mark WOODFORDE,Australia,AU,AUS
Tennis,sydney-2000,doubles men,Men,BRONZE,GameTeam,Spain team,https://olympics.com/en/athletes/alex-corretja,Alex CORRETJA,Spain,ES,ESP
Tennis,sydney-2000,doubles men,Men,BRONZE,GameTeam,Spain team,https://olympics.com/en/athletes/alberto-costa,Alberto COSTA,Spain,ES,ESP
Tennis,sydney-2000,doubles women,Women,GOLD,GameTeam,United States team,https://olympics.com/en/athletes/serena-williams,Serena WILLIAMS,United States of America,US,USA
Tennis,sydney-2000,doubles women,Women,GOLD,GameTeam,United States team,https://olympics.com/en/athletes/venus-williams,Venus WILLIAMS,United States of America,US,USA
Tennis,sydney-2000,doubles women,Women,SILVER,GameTeam,Netherlands team,https://olympics.com/en/athletes/kristie-boogert,Kristie BOOGERT,Netherlands,NL,NED
Tennis,sydney-2000,doubles women,Women,SILVER,GameTeam,Netherlands team,https://olympics.com/en/athletes/miriam-oremans,Miriam OREMANS,Netherlands,NL,NED
Tennis,sydney-2000,doubles women,Women,BRONZE,GameTeam,Belgium team,https://olympics.com/en/athletes/els-callens,Els CALLENS,Belgium,BE,BEL
Tennis,sydney-2000,doubles women,Women,BRONZE,GameTeam,Belgium team,https://olympics.com/en/athletes/dominique-van-roost,Dominique VAN ROOST,Belgium,BE,BEL
Luge,nagano-1998,Doubles mixed,Open,GOLD,GameTeam,Germany team #1,https://olympics.com/en/athletes/stefan-krausse,Stefan KRAUSSE,Germany,DE,GER
Luge,nagano-1998,Doubles mixed,Open,GOLD,GameTeam,Germany team #1,https://olympics.com/en/athletes/jan-behrendt,Jan BEHRENDT,Germany,DE,GER
Luge,nagano-1998,Doubles mixed,Open,SILVER,GameTeam,United States team #1,https://olympics.com/en/athletes/chris-thorpe,Chris THORPE,United States of America,US,USA
Luge,nagano-1998,Doubles mixed,Open,SILVER,GameTeam,United States team #1,https://olympics.com/en/athletes/gordon-sheer,Gordon SHEER,United States of America,US,USA
Luge,nagano-1998,Doubles mixed,Open,BRONZE,GameTeam,United States team #2,https://olympics.com/en/athletes/mark-grimmette,Mark GRIMMETTE,United States of America,US,USA
Luge,nagano-1998,Doubles mixed,Open,BRONZE,GameTeam,United States team #2,https://olympics.com/en/athletes/brian-martin,Brian MARTIN,United States of America,US,USA
Figure skating,nagano-1998,Pairs mixed,Mixed,GOLD,GameTeam,Russian Federation team #1,https://olympics.com/en/athletes/oksana-kazakova,Oksana KAZAKOVA,Russian Federation,RU,RUS
Figure skating,nagano-1998,Pairs mixed,Mixed,GOLD,GameTeam,Russian Federation team #1,https://olympics.com/en/athletes/artur-dmitriyev,Artur DMITRIYEV,Russian Federation,RU,RUS
Figure skating,nagano-1998,Pairs mixed,Mixed,SILVER,GameTeam,Russian Federation team #2,https://olympics.com/en/athletes/elena-berezhnaya,Elena BEREZHNAYA,Russian Federation,RU,RUS
Figure skating,nagano-1998,Pairs mixed,Mixed,SILVER,GameTeam,Russian Federation team #2,https://olympics.com/en/athletes/anton-sikharulidze,Anton SIKHARULIDZE,Russian Federation,RU,RUS
Figure skating,nagano-1998,Pairs mixed,Mixed,BRONZE,GameTeam,Germany team #1,https://olympics.com/en/athletes/mandy-wotzel,Mandy WOTZEL,Germany,DE,GER
Figure skating,nagano-1998,Pairs mixed,Mixed,BRONZE,GameTeam,Germany team #1,https://olympics.com/en/athletes/ingo-steuer,Ingo STEUER,Germany,DE,GER
Figure skating,nagano-1998,Ice dancing mixed,Mixed,GOLD,GameTeam,Russian Federation team #1,https://olympics.com/en/athletes/pasha-grischuk,Pasha GRISCHUK,Russian Federation,RU,RUS
Figure skating,nagano-1998,Ice dancing mixed,Mixed,GOLD,GameTeam,Russian Federation team #1,https://olympics.com/en/athletes/evgeny-platov,Evgeny PLATOV,Russian Federation,RU,RUS
Figure skating,nagano-1998,Ice dancing mixed,Mixed,SILVER,GameTeam,Russian Federation team #2,https://olympics.com/en/athletes/anjelika-krylova,Anjelika KRYLOVA,Russian Federation,RU,RUS
Figure skating,nagano-1998,Ice dancing mixed,Mixed,SILVER,GameTeam,Russian Federation team #2,https://olympics.com/en/athletes/oleg-ovsyannikov,Oleg OVSYANNIKOV,Russian Federation,RU,RUS
Figure skating,nagano-1998,Ice dancing mixed,Mixed,BRONZE,GameTeam,France team #1,https://olympics.com/en/athletes/marina-anissina,Marina ANISSINA,France,FR,FRA
Figure skating,nagano-1998,Ice dancing mixed,Mixed,BRONZE,GameTeam,France team #1,https://olympics.com/en/athletes/gwendal-peizerat,Gwendal PEIZERAT,France,FR,FRA
Bobsleigh,nagano-1998,two-man men,Men,GOLD,GameTeam,Italy team #1,https://olympics.com/en/athletes/gunther-huber,Günther HUBER,Italy,IT,ITA
Bobsleigh,nagano-1998,two-man men,Men,GOLD,GameTeam,Italy team #1,https://olympics.com/en/athletes/antonio-tartaglia,Antonio TARTAGLIA,Italy,IT,ITA
Bobsleigh,nagano-1998,two-man men,Men,GOLD,GameTeam,Canada team #1,https://olympics.com/en/athletes/pierre-lueders-1,Pierre LUEDERS,Canada,CA,CAN
Bobsleigh,nagano-1998,two-man men,Men,BRONZE,GameTeam,Germany team #1,https://olympics.com/en/athletes/christoph-langen,Christoph LANGEN,Germany,DE,GER
Bobsleigh,nagano-1998,two-man men,Men,BRONZE,GameTeam,Germany team #1,https://olympics.com/en/athletes/markus-zimmermann,Markus ZIMMERMANN,Germany,DE,GER
Beach Volleyball,atlanta-1996,Beach volleyball men,Men,GOLD,GameTeam,United States team #1,https://olympics.com/en/athletes/charles-kiraly,Charles Frederick KIRALY,United States of America,US,USA
Beach Volleyball,atlanta-1996,Beach volleyball men,Men,GOLD,GameTeam,United States team #1,https://olympics.com/en/athletes/kent-steffes,Kent STEFFES,United States of America,US,USA
Beach Volleyball,atlanta-1996,Beach volleyball men,Men,SILVER,GameTeam,United States team #2,https://olympics.com/en/athletes/mike-whitmarsh,Mike WHITMARSH,United States of America,US,USA
Beach Volleyball,atlanta-1996,Beach volleyball men,Men,SILVER,GameTeam,United States team #2,https://olympics.com/en/athletes/michael-dodd,Michael DODD,United States of America,US,USA
Beach Volleyball,atlanta-1996,Beach volleyball men,Men,BRONZE,GameTeam,Canada team #1,https://olympics.com/en/athletes/john-child,John CHILD,Canada,CA,CAN
Beach Volleyball,atlanta-1996,Beach volleyball men,Men,BRONZE,GameTeam,Canada team #1,https://olympics.com/en/athletes/mark-heese,Mark HEESE,Canada,CA,CAN
Beach Volleyball,atlanta-1996,Beach volleyball women,Women,GOLD,GameTeam,Brazil team #1,https://olympics.com/en/athletes/jacqueline-cruz-silva-cruz,Jacqueline Cruz SILVA CRUZ,Brazil,BR,BRA
Beach Volleyball,atlanta-1996,Beach volleyball women,Women,SILVER,GameTeam,Brazil team #2,https://olympics.com/en/athletes/monica-rodrigues,Monica RODRIGUES,Brazil,BR,BRA
Beach Volleyball,atlanta-1996,Beach volleyball women,Women,SILVER,GameTeam,Brazil team #2,https://olympics.com/en/athletes/adriana-samuel-ramos,Adriana SAMUEL RAMOS,Brazil,BR,BRA
Beach Volleyball,atlanta-1996,Beach volleyball women,Women,BRONZE,GameTeam,Australia team #1,https://olympics.com/en/athletes/natalie-cook,Natalie COOK,Australia,AU,AUS
Beach Volleyball,atlanta-1996,Beach volleyball women,Women,BRONZE,GameTeam,Australia team #1,https://olympics.com/en/athletes/kerri-pottharst,Kerri POTTHARST,Australia,AU,AUS
Canoe Sprint,atlanta-1996,K2 500m kayak double women,Women,GOLD,GameTeam,Sweden team,https://olympics.com/en/athletes/agneta-andersson,Agneta ANDERSSON,Sweden,SE,SWE
Canoe Sprint,atlanta-1996,K2 500m kayak double women,Women,GOLD,GameTeam,Sweden team,https://olympics.com/en/athletes/susanne-wiberg-gunnarsson,Susanne WIBERG-GUNNARSSON,Sweden,SE,SWE
Canoe Sprint,atlanta-1996,K2 500m kayak double women,Women,SILVER,GameTeam,Germany team,https://olympics.com/en/athletes/ramona-portwich,Ramona PORTWICH,Germany,DE,GER
Canoe Sprint,atlanta-1996,K2 500m kayak double women,Women,SILVER,GameTeam,Germany team,https://olympics.com/en/athletes/birgit-fischer,Birgit FISCHER,Germany,DE,GER
Canoe Sprint,atlanta-1996,K2 500m kayak double women,Women,BRONZE,GameTeam,Australia team,https://olympics.com/en/athletes/katrin-borchert,Katrin BORCHERT,Australia,AU,AUS
Canoe Sprint,atlanta-1996,K2 500m kayak double women,Women,BRONZE,GameTeam,Australia team,https://olympics.com/en/athletes/anna-maria-wood,Anna Maria WOOD,Australia,AU,AUS
Canoe Sprint,atlanta-1996,K2 500m kayak double men,Men,GOLD,GameTeam,Germany team,https://olympics.com/en/athletes/kay-bluhm,Kay BLUHM,Germany,DE,GER
Canoe Sprint,atlanta-1996,K2 500m kayak double men,Men,GOLD,GameTeam,Germany team,https://olympics.com/en/athletes/torsten-rene-gutsche,Torsten Rene GUTSCHE,Germany,DE,GER
Canoe Sprint,atlanta-1996,K2 500m kayak double men,Men,SILVER,GameTeam,Italy team,https://olympics.com/en/athletes/beniamino-bonomi,Beniamino BONOMI,Italy,IT,ITA
Canoe Sprint,atlanta-1996,K2 500m kayak double men,Men,SILVER,GameTeam,Italy team,https://olympics.com/en/athletes/daniele-scarpa,Daniele SCARPA,Italy,IT,ITA
Canoe Sprint,atlanta-1996,K2 500m kayak double men,Men,BRONZE,GameTeam,Australia team,https://olympics.com/en/athletes/daniel-collins,Daniel COLLINS,Australia,AU,AUS
Canoe Sprint,atlanta-1996,K2 500m kayak double men,Men,BRONZE,GameTeam,Australia team,https://olympics.com/en/athletes/andrew-lawrence-trim,Andrew Lawrence TRIM,Australia,AU,AUS
Canoe Sprint,atlanta-1996,C2 500m canoe double men,Men,GOLD,GameTeam,Hungary team,https://olympics.com/en/athletes/csaba-horvath,Csaba HORVATH,Hungary,HU,HUN
Canoe Sprint,atlanta-1996,C2 500m canoe double men,Men,GOLD,GameTeam,Hungary team,https://olympics.com/en/athletes/gyorgy-kolonics,Gyorgy KOLONICS,Hungary,HU,HUN
Canoe Sprint,atlanta-1996,C2 500m canoe double men,Men,SILVER,GameTeam,Republic of Moldova team,https://olympics.com/en/athletes/nicolae-juravschi,Nicolae JURAVSCHI,Republic of Moldova,MD,MDA
Canoe Sprint,atlanta-1996,C2 500m canoe double men,Men,BRONZE,GameTeam,Romania team,https://olympics.com/en/athletes/gheorghe-andriev,Gheorghe ANDRIEV,Romania,RO,ROU
Canoe Sprint,atlanta-1996,C2 500m canoe double men,Men,BRONZE,GameTeam,Romania team,https://olympics.com/en/athletes/grigore-obreja,Grigore OBREJA,Romania,RO,ROU
Canoe Sprint,atlanta-1996,C2 1000m canoe double men,Men,GOLD,GameTeam,Germany team,https://olympics.com/en/athletes/andreas-dittmer,Andreas DITTMER,Germany,DE,GER
Canoe Sprint,atlanta-1996,C2 1000m canoe double men,Men,GOLD,GameTeam,Germany team,https://olympics.com/en/athletes/gunar-kirchbach,Gunar KIRCHBACH,Germany,DE,GER
Canoe Sprint,atlanta-1996,C2 1000m canoe double men,Men,SILVER,GameTeam,Romania team,https://olympics.com/en/athletes/antonel-borsan,Antonel BORSAN,Romania,RO,ROU
Canoe Sprint,atlanta-1996,C2 1000m canoe double men,Men,SILVER,GameTeam,Romania team,https://olympics.com/en/athletes/marcel-glavan,Marcel GLAVAN,Romania,RO,ROU
Canoe Sprint,atlanta-1996,C2 1000m canoe double men,Men,BRONZE,GameTeam,Hungary team,https://olympics.com/en/athletes/csaba-horvath,Csaba HORVATH,Hungary,HU,HUN
Canoe Sprint,atlanta-1996,C2 1000m canoe double men,Men,BRONZE,GameTeam,Hungary team,https://olympics.com/en/athletes/gyorgy-kolonics,Gyorgy KOLONICS,Hungary,HU,HUN
Canoe Sprint,atlanta-1996,K2 1000m kayak double men,Men,GOLD,GameTeam,Italy team,https://olympics.com/en/athletes/antonio-rossi,Antonio ROSSI,Italy,IT,ITA
Canoe Sprint,atlanta-1996,K2 1000m kayak double men,Men,GOLD,GameTeam,Italy team,https://olympics.com/en/athletes/daniele-scarpa,Daniele SCARPA,Italy,IT,ITA
Canoe Sprint,atlanta-1996,K2 1000m kayak double men,Men,SILVER,GameTeam,Germany team,https://olympics.com/en/athletes/kay-bluhm,Kay BLUHM,Germany,DE,GER
Canoe Sprint,atlanta-1996,K2 1000m kayak double men,Men,SILVER,GameTeam,Germany team,https://olympics.com/en/athletes/torsten-rene-gutsche,Torsten Rene GUTSCHE,Germany,DE,GER
Canoe Sprint,atlanta-1996,K2 1000m kayak double men,Men,BRONZE,GameTeam,Bulgaria team,https://olympics.com/en/athletes/andrian-dushev,Andrian DUSHEV,Bulgaria,BG,BUL
Canoe Sprint,atlanta-1996,K2 1000m kayak double men,Men,BRONZE,GameTeam,Bulgaria team,https://olympics.com/en/athletes/milko-kazanov,Milko KAZANOV,Bulgaria,BG,BUL
Canoe Slalom,atlanta-1996,C2 canoe double men,Men,GOLD,GameTeam,France team #1,https://olympics.com/en/athletes/franck-adisson,Franck ADISSON,France,FR,FRA
Canoe Slalom,atlanta-1996,C2 canoe double men,Men,GOLD,GameTeam,France team #1,https://olympics.com/en/athletes/wilfrid-forgues,Wilfrid FORGUES,France,FR,FRA
Canoe Slalom,atlanta-1996,C2 canoe double men,Men,SILVER,GameTeam,Czech Republic team #1,https://olympics.com/en/athletes/miroslav-simek,Miroslav SIMEK,Czech Republic,CZ,CZE
